Gene Name	deltaFC_Female	interaction_padj_Female	FC_Female_6hr_TGvsDMSO	padj_Female_6hr_TGvsDMSO	FC_Female_12hr_TGvsDMSO	padj_Female_12hr_TGvsDMSO
Tmem181a	0.099015863	0.670762467	0.05404598	0.613771342	0.153061842	0.14586043
Tmem181b-ps	-0.629724962	0.27629703	-0.247110407	0.418366973	-0.87683537	0.003402685
Tmem181c-ps	-1.267586343	NA	-1.38135699	0.199389625	-2.648943333	0.021188577
Tmem183a	-0.10863863	0.615658252	0.144667045	0.10249923	0.036028415	0.758469485
Tmem184a	0.073696824	0.7917446	-0.42925522	3.63E-06	-0.355558396	0.001102839
Tmem184b	-0.143757374	0.37538232	-0.679153885	4.71E-25	-0.822911259	1.72E-27
Tmem184c	0.169377635	0.258070388	0.256079467	0.000147977	0.425457102	1.32E-08
Tmem185b	0.273745852	0.145293636	-0.018568719	0.877949021	0.255177133	0.016776103
Tmem186	0.004792937	0.987028117	-0.111332151	0.232620614	-0.106539214	0.315636386
Tmem189	-0.193093275	0.581642906	-0.244272722	0.091095239	-0.437365998	0.00565575
Tmem19	0.097353521	0.72800602	-0.124619593	0.258891646	-0.027266072	0.85065191
Tmem191c	-0.511301342	0.092909421	-0.511389381	0.000785789	-1.022690723	6.14E-10
Tmem192	0.531443328	0.01643194	0.049669027	0.745386492	0.581112354	1.69E-05
Tmem194	-0.253271373	0.605273132	0.221478234	0.298353461	-0.031793139	0.911184928
Tmem194b	-0.085858953	0.908028398	-0.145553247	0.617315026	-0.231412199	0.452067397
Tmem198	-0.283058261	0.166899629	0.940866776	4.16E-25	0.657808514	8.65E-10
Tmem198b	-0.079618442	0.888636541	-0.024989589	0.91854627	-0.104608032	0.668930107
Tmem199	0.16274924	0.511834348	-0.003657257	0.979097221	0.159091983	0.199960196
Tmem2	0.061024413	0.885396989	-0.35559732	0.007981357	-0.294572907	0.062156254
Tmem200a	0.299401881	0.844866995	-1.120776756	0.031360285	-0.821374874	0.19589884
Tmem200b	-0.524092579	0.615794949	0.902582266	0.016080993	0.378489687	0.501825051
Tmem201	0.107552088	0.708866126	-0.046630337	0.723215256	0.060921751	0.668287334
Tmem202	0.635699198	0.67747641	0.331714013	0.623610852	0.967413212	0.175361445
Tmem203	0.303132633	0.343076618	-0.095351864	0.58147829	0.207780769	0.235539639
Tmem204	-0.847896262	0.071114566	-0.993536778	2.99E-06	-1.84143304	1.92E-11
Tmem205	0.377285517	0.110775194	-0.187736694	0.137831101	0.189548823	0.187058855
Tmem206	-0.17030987	0.411903501	-0.496153059	4.64E-09	-0.666462929	5.50E-12
Tmem208	0.142775015	0.5105885	-0.096229515	0.330928319	0.0465455	0.702158919
Tmem209	0.435804042	0.016668553	0.12949457	0.232725871	0.565298612	2.76E-07
Tmem212	0.263580232	0.662845728	-0.099897516	0.727533394	0.163682716	0.591973706
Tmem214	-0.087631787	0.703436571	0.505523978	1.76E-10	0.41789219	6.39E-06
Tmem215	0.384314138	0.063346149	-0.304402499	0.004395547	0.079911639	0.573636359
Tmem216	0.129439385	0.721543285	0.219347815	0.111400825	0.3487872	0.021829043
Tmem217	-0.990770231	NA	-1.380930647	0.159897901	-2.371700878	0.030348979
Tmem218	0.023892479	0.943437202	-0.07773277	0.520883616	-0.053840291	0.698578313
Tmem219	0.050107322	0.879439995	-0.05107853	0.70049695	-0.000971208	0.995926385
Tmem220	-0.085189512	0.881406843	-0.610677946	0.000640168	-0.695867458	0.000626538
Tmem221	0.523019177	0.66112671	-0.307337238	0.575519228	0.21568194	0.727788724
Tmem222	0.141308599	0.553511294	0.264277398	0.005605692	0.405585997	0.000146669
Tmem223	-0.06894343	0.843487521	-0.091146293	0.511639761	-0.160089723	0.274036386
Tmem229a	-0.128242463	0.906212575	-0.420054351	0.244748024	-0.548296814	0.210338738
Tmem229b	-0.633699959	5.05E-07	-0.879323663	5.68E-34	-1.513023622	1.07E-72
Tmem230	0.290608702	0.16978855	0.214461097	0.041993485	0.505069799	6.89E-06
Tmem231	-0.026995709	0.929126887	-0.211958054	0.028624708	-0.238953763	0.03093152
Tmem234	0.165593218	0.436510427	0.204142018	0.027432188	0.369735236	0.000262832
Tmem236	3.62936095	NA	-0.767129514	0.548246241	2.862231436	0.069950585
Tmem237	0.341440693	0.094337976	-0.018902059	0.890468563	0.322538635	0.006148911
Tmem238	-0.281281833	0.505189681	-1.014469951	3.20E-10	-1.295751784	5.30E-12
Tmem240	0.324617419	0.800708818	-0.01761294	0.976221611	0.307004479	0.613679728
Tmem241	-0.034789907	0.942570165	0.137446014	0.419691361	0.102656107	0.597533265
Tmem242	0.104651682	0.654076443	-0.08634195	0.394501378	0.018309732	0.889838709
Tmem243	0.303238146	0.250993771	0.006005817	0.970731824	0.309243963	0.031264696
Tmem245	-0.17023006	0.589664476	-0.204420389	0.120543895	-0.374650449	0.008301313
Tmem246	0.182950271	0.430429929	-0.429583749	4.61E-06	-0.246633478	0.035286969
Tmem248	-0.071930115	0.716768757	0.637973079	6.60E-22	0.566042964	1.77E-13
Tmem25	-0.30721087	0.225832828	-0.949463601	2.04E-18	-1.25667447	8.55E-23
Tmem251	0.347853531	0.081670573	0.442512113	5.78E-06	0.790365644	5.22E-13
Tmem252	0.780994188	NA	-1.202561422	0.235274271	-0.421567234	0.769228265
Tmem255a	-0.365811364	0.312489118	-0.778496534	4.87E-07	-1.144307898	8.41E-11
Tmem255b	4.258495068	NA	-2.039174325	0.196709092	2.219320742	0.325823219
Tmem256	0.129215709	0.728618666	-0.407092138	0.001985595	-0.277876429	0.078641808
Tmem258	0.326698655	0.146627651	0.378264176	0.000441543	0.704962831	3.07E-09
Tmem259	0.023143777	0.933538961	0.11441622	0.223532718	0.137559998	0.19070079
Tmem26	-1.270394032	0.141147643	0.732101254	0.086051232	-0.538292778	0.325911802
Tmem260	0.171314326	0.390284819	-0.213193773	0.01591745	-0.041879447	0.727828939
Tmem261	0.373116038	0.06593568	-0.444451453	1.06E-05	-0.071335415	0.609247653
Tmem263	-0.121638587	0.711661708	0.326042626	0.006609583	0.204404038	0.156561831
Tmem265	-0.595029969	0.375874417	0.139699679	0.706473815	-0.45533029	0.210117969
Tmem27	-0.281108563	0.179614438	-1.440914426	1.12E-55	-1.722022989	1.12E-59
Tmem28	0.012619969	0.976847547	-0.160244006	0.254013798	-0.147624037	0.368340564
Tmem29	0.129176975	0.812152633	-0.382388805	0.050147821	-0.25321183	0.278215718
Tmem30a	0.111286269	0.734495989	-0.281335793	0.017773884	-0.170049525	0.238417748
Tmem30b	0.388864039	0.000913833	-0.256182349	0.000122658	0.132681689	0.108635352
Tmem30c	-2.633845185	NA	2.416036491	0.14864995	-0.217808694	0.894797835
Tmem33	0.214229571	0.35819154	-0.255194529	0.014609698	-0.040964958	0.777134595
Tmem35	0.510930195	0.58860021	-1.040025306	0.005947981	-0.529095111	0.242873299
Tmem37	0.399456247	0.759546145	-0.961537089	0.046970161	-0.562080841	0.323745379
Tmem38a	0.208117116	0.33698706	0.497691969	6.26E-08	0.705809086	1.09E-11
Tmem38b	0.602053043	0.002925558	0.093633008	0.494702239	0.69568605	4.05E-08
Tmem39a	-0.259125393	0.049329655	0.895890828	2.95E-45	0.636765435	4.70E-18
Tmem39b	0.277543883	0.331085824	0.089915396	0.550242826	0.367459279	0.013073693
Tmem40	-0.269358782	NA	-1.755572932	0.048390816	-2.024931714	0.039295807
Tmem41a	0.22671094	0.606331332	-0.364875538	0.039328938	-0.138164598	0.538415656
Tmem41b	0.097556153	0.699924362	0.959951252	2.96E-29	1.057507406	6.26E-27
Tmem42	0.2983718	0.28231926	0.23633461	0.072851417	0.53470641	0.000152901
Tmem43	0.221555262	0.090966733	0.410068217	3.91E-11	0.631623479	5.32E-19
Tmem44	-0.222082068	0.922894647	-0.290706209	0.756108289	-0.512788276	0.591377614
Tmem45a	-3.316725786	NA	4.721686509	0.000990564	1.404960723	0.261599409
Tmem45b	0.868227788	NA	-0.85286224	0.370890664	0.015365549	0.991675427
Tmem47	0.13972775	0.921389976	-0.576591461	0.242214809	-0.436863711	0.445917719
Tmem5	0.453751867	0.050974146	0.32834544	0.006953214	0.782097308	3.45E-09
Tmem50a	0.146557807	0.391476207	-0.590345967	2.16E-17	-0.44378816	5.20E-08
Tmem50b	-0.11427532	0.535997664	0.044274758	0.629110662	-0.070000562	0.472016118
Tmem51	-0.13372631	0.5914366	-0.303297297	0.001500996	-0.437023608	6.08E-05
Tmem51os1	-1.10662933	0.108177589	-0.748335886	0.030208603	-1.854965216	1.29E-06
Tmem52	-0.30727963	0.85535241	0.261977703	0.711230617	-0.045301927	0.958049988
Tmem53	0.085251266	0.922894647	-0.50239464	0.082752359	-0.417143375	0.229206746
Tmem55a	0.067462856	0.810578076	-0.253441755	0.009650839	-0.185978899	0.112646664
Tmem55b	0.140062918	0.455119889	0.154406954	0.060370491	0.294469872	0.000934413
Tmem56	0.291140452	0.297324497	0.531362503	1.28E-05	0.822502955	1.84E-09
Tmem57	-0.121322227	0.352449984	0.167453573	0.00371667	0.046131346	0.544664951
Tmem59	0.017517025	0.938432149	-0.361556188	3.99E-08	-0.344039163	6.44E-06
Tmem59l	0.049745933	0.86006155	-0.442344488	5.72E-07	-0.392598555	0.000146979
Tmem60	-0.019765002	0.966765622	0.24243305	0.096998924	0.222668049	0.183585928
Tmem62	0.645297132	7.58E-06	0.556364867	3.55E-11	1.201661999	3.98E-37
Tmem63a	-0.250401607	0.137300234	-0.371617389	2.56E-06	-0.622018995	3.47E-12
Tmem63b	-0.056099026	0.817988046	-0.406783505	3.34E-07	-0.462882531	4.99E-07
Tmem63c	-0.105686477	0.69276431	0.564968311	1.09E-09	0.459281834	2.80E-05
Tmem64	0.20476556	0.368072045	-0.405417635	2.64E-05	-0.200652074	0.092971011
Tmem65	-0.062207039	0.849061111	-0.184708444	0.109374239	-0.246915484	0.054176484
Tmem67	-0.199843709	0.549582529	0.357199128	0.008251005	0.15735542	0.35332003
Tmem68	0.133456692	0.694171149	0.316251262	0.012127144	0.449707953	0.001444773
Tmem69	0.352479826	0.298603329	0.101182071	0.58650201	0.453661897	0.010019025
Tmem70	-0.000613455	0.997550495	0.25445502	0.004034096	0.253841565	0.013636332
Tmem71	0.144647512	0.760562839	0.153917808	0.425460776	0.29856532	0.139908717
Tmem72	-1.294601114	0.431469562	2.649882135	0.000411385	1.355281021	0.07953489
Tmem74	0.659533124	NA	0.875683343	0.761489152	1.535216467	0.567779666
Tmem74b	-0.030616805	0.987785199	0.006546632	0.99334338	-0.024070173	0.979591446
Tmem79	1.798226328	0.020832571	-0.102674678	0.841579567	1.69555165	0.000724025
Tmem8	-0.072512753	0.755159108	-0.607495907	1.45E-15	-0.68000866	1.03E-14
Tmem80	0.071299023	0.795293082	-0.17841485	0.075335495	-0.107115827	0.375300232
Tmem81	-0.078169726	0.885920258	0.295211449	0.100499542	0.217041723	0.317985737
Tmem82	1.218638739	0.490117516	-0.965469002	0.239556094	0.253169736	0.803755939
Tmem86a	-0.115827311	0.679982628	0.135945822	0.230389468	0.020118511	0.898310722
Tmem86b	-0.579113864	0.18531356	-0.082270648	0.757100655	-0.661384512	0.005454344
Tmem87a	-0.0525751	0.871082959	0.231156329	0.029928499	0.178581229	0.157488177
Tmem87b	0.050888243	0.888033225	-0.026586294	0.861207224	0.024301949	0.886794757
Tmem88	0.102210828	0.950185479	-0.775902546	0.147907728	-0.673691718	0.26048278
Tmem88b	-1.257688012	0.201459751	-0.782630275	0.090619988	-2.040318287	0.000167812
Tmem8b	-0.002757983	0.993435145	0.136928127	0.162466636	0.134170144	0.23841394
Tmem9	0.25306215	0.345943885	-0.391687536	0.000824428	-0.138625386	0.359266493
Tmem91	1.226870483	NA	-1.065690476	0.365274994	0.161180008	0.911611736
Tmem95	0.736036577	NA	-0.607233435	0.604585076	0.128803142	0.921858061
Tmem97	0.635835287	2.05E-05	1.203360345	2.84E-47	1.839195632	2.20E-80
Tmem98	-0.132151303	0.70845376	-1.218562799	9.57E-25	-1.350714102	4.92E-23
Tmem9b	0.312564167	0.07656796	-0.144961476	0.130737921	0.16760269	0.122723927
Tmf1	-0.062282349	0.792292392	0.074778857	0.430773515	0.012496508	0.919130049
Tmie	-0.155933555	0.841720755	-1.042752014	3.24E-05	-1.198685569	4.62E-05
Tmigd3	-0.292964674	0.278959479	-0.609026626	1.81E-07	-0.901991301	1.60E-11
Tmod1	-0.314969164	0.167860345	-0.799283931	2.68E-15	-1.114253096	6.43E-21
Tmod2	-0.0201368	0.943963375	-0.231511331	0.008402046	-0.251648132	0.012326386
Tmod3	0.256543032	0.229983978	-0.226182602	0.026907019	0.030360431	0.832645194
Tmod4	-1.945344904	NA	1.421172831	0.221076697	-0.524172073	0.692607483
Tmpo	-0.173343734	0.430429929	-0.01802949	0.885948983	-0.191373224	0.087064045
Tmppe	0.123079265	0.641597361	-0.24003698	0.019340196	-0.116957715	0.361298232
Tmprss2	-0.076226653	0.769641021	-0.169712958	0.077270827	-0.245939611	0.019574537
Tmprss4	-0.486194392	0.00569584	-0.699668744	4.71E-14	-1.185863136	2.49E-29
Tmprss5	-1.044730151	NA	-0.355088148	0.856721381	-1.399818299	0.441378922
Tmprss6	-0.880478649	0.2862437	-1.117119125	0.001326512	-1.997597774	3.62E-06
Tmprss7	-0.144066299	NA	0.912301681	0.360694138	0.768235382	0.505909011
Tmprss9	0.514931857	NA	-0.076161166	0.948595269	0.438770691	0.7493376
Tmsb10	0.411229307	0.065644899	-0.504575208	5.50E-06	-0.093345901	0.537763008
Tmsb15b1	-0.253740412	0.776670898	-1.564470956	7.61E-08	-1.818211367	1.05E-07
Tmsb15b2	0.309605447	0.714356551	-1.155130756	0.000131046	-0.845525309	0.015348778
Tmsb15l	0.368362866	0.805416016	-1.12751332	0.037013549	-0.759150455	0.234213336
Tmsb4x	-0.642177143	0.003293858	-1.667610842	1.85E-48	-2.309787985	7.36E-69
Tmtc1	0.199469802	0.525285327	0.373466216	0.003165857	0.572936018	4.76E-05
Tmtc2	0.376903471	0.013823989	-0.232358318	0.006151452	0.144545153	0.156418276
Tmtc3	-0.190393396	0.586764648	0.169099162	0.268471208	-0.021294234	0.917963672
Tmtc4	0.521002093	0.017308147	-0.682431524	2.03E-09	-0.161429431	0.278396153
Tmub1	0.302202456	0.301946173	0.075604108	0.643142782	0.377806564	0.013318609
Tmub2	0.394663376	0.001306364	0.288044064	3.00E-05	0.682707439	5.32E-19
Tmx1	0.269805489	0.203405549	-0.094081406	0.417873508	0.175724083	0.147950181
Tmx2	-0.022177251	0.923784978	0.011450567	0.906777408	-0.010726684	0.922322493
Tmx3	0.365350542	0.213738858	0.164575526	0.287270525	0.529926068	0.000652355
Tmx4	-0.058766856	0.844730315	-0.377364074	0.000114641	-0.436130931	9.53E-05
Tnc	-3.6333138	0.015305282	0.080973896	0.941471158	-3.552339904	0.000112898
Tnf	0.19749905	NA	-1.223118554	0.175247204	-1.025619504	0.306566638
Tnfaip1	0.183930684	0.214628251	0.728850729	1.04E-29	0.912781412	4.26E-35
Tnfaip2	-0.14364018	0.81395613	-0.89194109	7.75E-06	-1.03558127	1.07E-05
Tnfaip3	-0.174822507	0.713356623	1.261793818	5.90E-16	1.086971311	1.32E-08
Tnfaip6	-2.048307588	NA	3.160648229	0.001559769	1.112340641	0.286050846
Tnfaip8	-0.270792887	0.363410441	-0.437775928	0.000600134	-0.708568816	1.05E-06
Tnfaip8l1	-0.253235456	0.766922533	-0.091936014	0.817236518	-0.345171469	0.357841565
Tnfaip8l2	0.491526782	NA	-1.237184861	0.242281411	-0.745658079	0.558434575
Tnfaip8l3	-1.643152598	0.027702368	-0.80305879	0.026003904	-2.446211387	2.86E-07
Tnfrsf10b	0.033179147	0.966985271	-0.142179781	0.618464425	-0.109000634	0.742965059
Tnfrsf11a	-0.45033574	0.14990702	-0.721634178	5.47E-07	-1.171969917	1.30E-12
Tnfrsf11b	0.746175052	0.022662474	0.610788407	0.000437892	1.356963459	1.46E-12
Tnfrsf12a	0.229775741	0.287069891	0.810379508	1.50E-19	1.040155249	7.17E-23
Tnfrsf14	-0.493898507	0.309854245	-0.769132829	0.000145025	-1.263031335	3.37E-07
Tnfrsf19	-0.064199876	NA	1.285786101	0.248669178	1.221586225	0.356005747
Tnfrsf1a	0.203321073	0.443653704	0.147403804	0.231780306	0.350724877	0.00638335
Tnfrsf1b	-0.373105595	0.513526546	-0.020713152	0.947687838	-0.393818747	0.165251632
Tnfrsf21	0.065470209	0.833435517	-0.179508612	0.107504467	-0.114038402	0.399713544
Tnfrsf22	0.100706227	0.899533752	-0.318435291	0.258083222	-0.217729064	0.507620735
Tnfrsf23	0.444885353	0.386723465	0.930129272	1.83E-05	1.375014625	2.03E-08
Tnfrsf25	-0.986302786	NA	0.651098369	0.616588302	-0.335204417	0.812365353
Tnfrsf26	0.15140154	0.934402582	-0.551520267	0.398007261	-0.400118726	0.597473368
Tnfrsf4	0.212499243	0.875671896	0.38901273	0.451533014	0.601511973	0.256068706
Tnfrsf9	-0.950675971	0.043776783	-1.060695448	4.68E-06	-2.011371419	1.77E-13
Tnfsf10	-0.841322004	0.027108536	-1.35916713	2.22E-13	-2.200489134	9.94E-23
Tnfsf12	0.083435014	0.830417781	-0.748815603	2.77E-09	-0.665380589	5.35E-06
Tnfsf13	-0.118140581	NA	-0.8155573	0.472485553	-0.933697881	0.43076979
Tnfsf13b	-0.566328367	0.750869386	-0.218327255	0.785147311	-0.784655623	0.321298318
Tnfsf15	-0.041862298	NA	0.593960796	0.715253663	0.552098497	0.756865463
Tnfsf8	1.857071088	NA	-2.792255967	0.319756108	-0.935184879	0.774405642
Tnfsf9	1.248565092	0.049185417	-0.604938866	0.080855774	0.643626226	0.107803585
Tnfsfm13	-1.217685916	0.473523086	0.43926405	0.62290311	-0.778421865	0.383024986
Tnik	-0.241349392	0.332388276	-0.635622073	1.20E-09	-0.876971465	2.19E-13
Tnip1	0.123665564	0.672442234	0.171466167	0.142342705	0.295131731	0.020089287
Tnip2	-0.063540738	0.822590317	0.469589702	4.22E-07	0.406048964	0.000179526
Tnip3	-4.64752526	NA	-0.424789744	0.765536018	-5.072315004	0.002184982
Tnk1	-0.242602057	0.321421697	-0.086437581	0.50400076	-0.329039638	0.00887583
Tnk2	-0.388917131	0.000293091	0.174781983	0.006224479	-0.214135149	0.003368293
Tnks	-0.107737398	0.57845915	0.270647391	0.000296106	0.162909993	0.071923297
Tnks1bp1	-0.260423345	0.083916111	0.717762592	2.20E-24	0.457339247	4.52E-08
Tnks2	0.093461421	0.617093654	0.125563256	0.100982448	0.219024677	0.008308522
Tnn	-1.836366176	NA	-1.593661777	0.58532014	-3.430027953	0.196635883
Tnnc1	-0.078640031	0.945895513	0.288345003	0.485169546	0.209704972	0.662694139
Tnni3k	0.072574175	NA	-0.265829081	0.935357504	-0.193254906	0.960228251
Tnnt2	-0.924100479	NA	-0.165161733	0.934765906	-1.089262213	0.550263667
Tnpo1	-0.193064576	0.320345045	0.398108284	1.79E-06	0.205043708	0.044282601
Tnpo2	-0.093891755	0.587474661	0.304175097	3.32E-06	0.210283342	0.006781876
Tnpo3	0.062093895	0.720930345	0.133718043	0.037694496	0.195811938	0.00616544
Tnr	-0.785476647	3.07E-09	-0.683042109	7.42E-18	-1.468518756	5.30E-60
Tnrc18	-0.295002683	0.104558914	-0.252916368	0.005486857	-0.547919051	3.29E-08
Tnrc6a	-0.308848932	0.082251458	-0.273627581	0.002293237	-0.582476512	2.75E-09
Tnrc6b	-0.442816869	0.042840226	-0.375734698	0.000942439	-0.818551567	4.99E-11
Tnrc6c	-0.064667744	0.804485189	0.077945583	0.463019606	0.013277839	0.922147293
Tns1	-0.8648229	0.02237511	-1.102904355	1.31E-08	-1.967727255	4.08E-19
Tns2	-0.47446904	0.000308597	-0.575104647	2.13E-15	-1.049573687	2.73E-36
Tns3	-0.250227754	0.057381515	-0.359581553	3.08E-08	-0.609809307	8.52E-17
Tns4	-2.148878705	NA	-1.130997231	0.399627853	-3.279875937	0.023161509
Tnxb	-1.077619566	0.230229363	-1.64654048	4.50E-05	-2.724160047	2.80E-09
Tob1	-0.104236315	0.616523561	-0.26177689	0.000964405	-0.366013205	4.30E-05
Tob2	-0.043959992	0.855181434	-0.153408507	0.064539413	-0.197368499	0.033742626
Toe1	-0.085959524	0.73822171	0.709080878	6.39E-17	0.623121354	2.78E-10
Tollip	0.254042076	0.025558287	-0.001935791	0.982027031	0.252106285	0.00024491
Tom1	0.129526209	0.66752627	0.273884606	0.016087002	0.403410814	0.001738438
Tom1l1	-0.224394127	0.194666483	0.501410077	8.29E-11	0.27701595	0.003050437
Tom1l2	0.009779629	0.961710789	0.410433162	2.82E-13	0.42021279	9.99E-11
Tomm20	0.211165222	0.174948113	0.255907054	0.000476807	0.467072276	9.77E-09
Tomm22	0.101060695	0.664238772	-0.049677424	0.646367907	0.051383271	0.666292285
Tomm34	-0.157480905	0.528407361	-0.122083463	0.275680606	-0.279564367	0.016793294
Tomm40	0.065020196	0.841443011	0.507353199	1.28E-06	0.572373396	1.94E-06
Tomm40l	-0.142956253	0.466397077	0.048379553	0.633379473	-0.0945767	0.368767616
Tomm5	0.177531918	0.502884367	0.384006519	0.000297829	0.561538437	2.62E-06
Tomm6	0.112773996	0.678352656	-0.151016993	0.167130455	-0.038242997	0.788125224
Tomm6os	0.342330748	0.53196817	-0.263580286	0.294465489	0.078750462	0.798467334
Tomm7	0.047491639	0.873711588	-0.254779204	0.008139848	-0.207287565	0.066515366
Tomm70a	0.284896622	0.099767885	0.236226518	0.006724956	0.521123139	3.82E-08
Tomt	0.590414525	NA	-0.545338921	0.752709391	0.045075605	0.983812118
Tonsl	-0.287922747	0.520853465	-0.338052599	0.08028819	-0.625975345	0.002079759
Top1	-0.145727098	0.544191319	-0.448568007	1.22E-06	-0.594295105	1.49E-08
Top1mt	0.272198173	0.677240739	0.382831913	0.13825778	0.655030086	0.021436292
Top2a	-1.204123527	0.342669363	0.199459615	0.775058746	-1.004663912	0.151322249
Top2b	-0.044505838	0.889851111	0.022063445	0.869724741	-0.022442393	0.882132549
Top3a	-0.015770217	0.965321311	0.16619903	0.139083378	0.150428813	0.253499923
Top3b	-0.113769398	0.589010995	0.287276572	0.000393572	0.173507174	0.07628745
Topbp1	-0.218046904	0.354559988	-0.01543933	0.912040776	-0.233486234	0.057664411
Topors	-0.074704844	0.713415612	-0.039280474	0.667991047	-0.113985319	0.208586598
Toporsos	-0.107397087	0.852882581	-0.297037716	0.149610842	-0.404434803	0.076410859
Tor1a	0.159263324	0.423450902	0.343638576	2.87E-05	0.5029019	7.19E-08
Tor1aip1	-0.137215946	0.46184417	-0.129668856	0.119034314	-0.266884802	0.002701308
Tor1aip2	0.087611949	0.702749584	-0.070689686	0.47280012	0.016922263	0.892545204
Tor1b	0.222713252	0.021814303	0.345007656	3.18E-12	0.567720909	4.79E-24
Tor2a	0.325222218	0.082580329	0.045809106	0.70143746	0.371031324	0.0005163
Tor3a	0.199142065	0.169343201	0.571713225	8.75E-19	0.770855289	3.60E-25
Tor4a	0.083859419	0.80655294	-0.562931775	7.13E-07	-0.479072356	0.000317783
Tox	0.207017902	0.257063613	0.298226312	0.000261559	0.505244214	4.34E-08
Tox2	-0.530267424	0.494414605	0.593532065	0.071197603	0.06326464	0.895915395
Tox3	-0.536474251	2.55E-06	-0.098820114	0.19736768	-0.635294364	1.08E-16
Tox4	-0.044385355	0.797154927	0.52577069	1.86E-21	0.481385335	7.09E-14
Tpbg	-0.357770342	NA	0.12697685	0.907901101	-0.230793491	0.853310015
Tpcn1	-0.324753203	0.007759026	-0.744782677	1.16E-32	-1.06953588	1.83E-49
Tpcn2	-0.10301775	0.813483277	-0.196312212	0.235074298	-0.299329961	0.096315409
Tpd52	0.071980505	0.696524062	-0.097704314	0.18349584	-0.025723809	0.787171138
Tpd52l1	-0.241719601	0.511292705	0.023853993	0.905248481	-0.217865608	0.243439498
