Gene Name	deltaFC_Male	interaction_padj_Male	FC_Male_6hr_TGvsDMSO	padj_Male_6hr_TGvsDMSO	FC_Male_12hr_TGvsDMSO	padj_Male_12hr_TGvsDMSO
Smad4	-0.254265333	0.015849187	0.093914735	0.168963209	-0.160350597	0.017490584
Smad5	-0.381329815	0.003809814	0.097002777	0.282026117	-0.284327038	0.000698565
Smad6	0.626504767	0.413135586	-0.596730938	0.130449016	0.029773829	0.956195763
Smad7	-0.382839135	0.148936453	-0.165098091	0.310102854	-0.547937226	0.000334388
Smad9	-0.964928946	NA	-0.089637648	0.91808627	-1.054566593	0.178643102
Smagp	0.061335106	0.961051557	-1.094872857	0.021175169	-1.033537751	0.035780284
Smap1	0.007762664	0.969093768	0.423055163	8.51E-10	0.430817827	3.92E-09
Smap2	-0.017924009	0.886769607	0.409343098	4.14E-18	0.391419089	7.69E-15
Smarca1	-0.649702953	0.003899935	-0.880117728	7.52E-12	-1.529820681	5.57E-29
Smarca2	-0.157795188	0.300281186	0.265235311	0.00069215	0.107440123	0.230424329
Smarca4	-0.115398802	0.465629076	-0.398098786	7.09E-08	-0.513497587	3.38E-11
Smarca5	-0.269620428	0.041249925	0.213194544	0.005774806	-0.056425884	0.54634775
Smarca5-ps	-0.37523939	NA	0.02343272	0.982896283	-0.351806671	0.737170563
Smarcad1	-0.346866748	0.041605106	0.265862513	0.00772564	-0.081004235	0.497027378
Smarcal1	0.06115006	0.700911331	-0.285760831	3.09E-05	-0.224610771	0.002365963
Smarcb1	0.11643707	0.445212949	0.341840036	2.14E-06	0.458277106	1.28E-09
Smarcc1	0.013649918	0.92991395	-0.239490586	3.48E-05	-0.225840668	0.000240625
Smarcc2	-0.202061529	0.062185005	-0.293695824	9.39E-07	-0.495757353	1.29E-15
Smarcd1	-0.097013635	0.624660424	-0.19626224	0.036665952	-0.293275874	0.002040732
Smarcd2	0.018393211	0.933799609	0.329075489	5.72E-05	0.3474687	5.78E-05
Smarcd3	-0.176570967	0.837378318	-0.717910771	0.052653743	-0.894481738	0.015063922
Smarce1	-0.015197105	0.943466142	0.085457226	0.364983653	0.07026012	0.476640357
Smc1a	-0.131949597	0.342126467	-0.066735371	0.41838845	-0.198684968	0.008163582
Smc2	0.233541861	0.526776038	-0.24612257	0.199141272	-0.012580709	0.959019391
Smc2os	-0.024448688	NA	-0.164546884	0.887641801	-0.188995572	0.867224206
Smc3	-0.436003969	0.000127848	0.204282532	0.004772526	-0.231721437	0.002198845
Smc4	-0.34605684	0.176426428	0.146035619	0.356541339	-0.200021222	0.206092587
Smc5	-0.32257762	0.163854821	0.023564284	0.887524698	-0.299013336	0.028531775
Smc6	-0.49846605	0.004463743	0.235691537	0.032396443	-0.262774513	0.022031879
Smchd1	-0.249647647	0.137034343	0.024099111	0.842854387	-0.225548536	0.023711877
Smco4	0.866576038	0.22370845	-1.028921128	0.007839301	-0.16234509	0.734595918
Smcr8	-0.197989589	0.139628994	0.168347021	0.026843044	-0.029642568	0.753664535
Smdt1	0.370169113	0.006595357	-0.023417197	0.82909894	0.346751916	4.14E-05
Smek1	-0.270337928	0.007444363	0.318177178	4.85E-08	0.04783925	0.519662881
Smek2	-0.296734163	0.067434296	0.223822197	0.018406579	-0.072911966	0.516545156
Smg1	-0.610869962	7.38E-07	0.369894924	2.10E-06	-0.240975038	0.004783696
Smg5	0.084288177	0.603993194	0.320530101	9.86E-06	0.404818278	1.05E-07
Smg6	-0.199590107	0.110806963	0.056595496	0.494284563	-0.142994611	0.061825997
Smg7	-0.323667489	0.003954466	-0.025755715	0.768622295	-0.349423204	5.70E-07
Smg8	-0.113032644	0.673224549	0.102542673	0.464707586	-0.010489971	0.948818894
Smg9	0.134612072	0.478586025	0.258487405	0.005292431	0.393099477	3.59E-05
Smim1	0.062547066	0.793088295	-0.561338568	3.94E-09	-0.498791503	8.13E-07
Smim10l1	-0.162152277	0.217675677	0.576936032	1.68E-18	0.414783755	4.57E-09
Smim10l2a	-0.010754988	0.97724273	0.180364092	0.232560187	0.169609105	0.28225304
Smim11	-0.024686532	0.944217485	0.360112278	0.008860678	0.335425746	0.020619303
Smim12	0.463539567	0.149377514	0.004486413	0.985688619	0.46802598	0.012960455
Smim13	-0.106842766	0.556673718	0.619197003	1.21E-14	0.512354237	2.61E-09
Smim14	0.311153067	0.003639501	0.379220941	1.13E-09	0.690374008	1.06E-26
Smim15	0.100087664	0.772698009	0.303548905	0.045904801	0.40363657	0.009462345
Smim18	1.826425477	NA	1.114906776	0.356658781	2.941332253	0.017857396
Smim19	0.231502831	0.163445981	0.353493795	6.54E-05	0.584996626	1.42E-10
Smim20	0.210201771	0.255655506	-0.01290207	0.92134573	0.197299701	0.063344114
Smim22	0.246500801	0.368694551	-0.588388848	1.79E-05	-0.341888047	0.019621346
Smim24	-1.572871904	0.071086755	-0.811464606	0.112495491	-2.38433651	5.74E-06
Smim3	-1.019775732	0.165715878	1.216212645	0.001949635	0.196436912	0.702526218
Smim4	0.377041107	0.10995285	-0.430876841	0.001364297	-0.053835735	0.743240892
Smim5	-1.717008959	NA	-2.881385387	8.17E-05	-4.598394346	6.16E-06
Smim6	-0.939713061	0.321237465	-1.645705924	0.000351016	-2.585418985	4.41E-07
Smim7	0.160193849	0.218968899	-0.043520325	0.606480539	0.116673523	0.130931708
Smim8	0.204755334	0.529767111	0.205958227	0.227689906	0.410713562	0.013362456
Smn1	0.227543585	0.170965467	0.692480007	2.17E-16	0.920023591	1.77E-24
Smndc1	-0.159696288	0.359422573	0.473544407	2.10E-08	0.313848119	0.000666461
Smo	1.075966877	0.106613477	-0.611084165	0.129091991	0.464882712	0.279759959
Smoc1	0.515513316	0.025880971	1.264277181	1.58E-23	1.779790498	7.65E-40
Smoc2	-5.780729578	NA	1.526544008	0.502093768	-4.254185569	0.066457589
Smox	0.695689035	0.002785686	0.312711178	0.03351799	1.008400213	1.97E-12
Smpd1	0.143116967	0.450431396	-0.14715815	0.143417804	-0.004041183	0.976089394
Smpd2	0.22311239	0.16201532	-0.575141774	3.32E-12	-0.352029384	8.33E-05
Smpd3	-0.075329505	0.721973517	-0.684498459	3.88E-15	-0.759827963	1.55E-16
Smpd4	0.183887247	0.381396204	-0.204129091	0.067971587	-0.020241844	0.884822375
Smpd5	4.545216529	NA	-0.677404263	0.639288731	3.867812266	0.024356386
Smpdl3a	-0.183431607	0.432078924	-0.587020837	8.64E-08	-0.770452445	3.84E-11
Smpdl3b	-1.010691877	NA	0.056205674	0.983668684	-0.954486203	0.749233014
Sms	0.280417011	0.280397162	-0.195967469	0.190308046	0.084449542	0.612177469
Smtn	-0.493831521	0.43976376	-1.14348641	0.000215721	-1.63731793	2.98E-07
Smu1	0.160500937	0.323036102	0.312648481	0.00013186	0.473149418	2.00E-08
Smug1	-0.001694544	0.994984978	0.307386443	0.000614229	0.305691899	0.001295789
Smurf1	0.411032131	0.000331244	0.564249232	8.38E-17	0.975281363	3.25E-43
Smurf2	-0.117897658	0.442114154	-0.132949348	0.096686353	-0.250847006	0.001480433
Smyd1	0.719335705	NA	-1.964427732	0.488903893	-1.245092027	0.611856633
Smyd2	0.275864385	0.009646382	0.012131501	0.887065206	0.287995886	1.05E-05
Smyd3	-0.229391312	0.259722113	-0.294543265	0.006672571	-0.523934577	1.39E-06
Smyd4	0.101679836	0.626668364	-0.132729092	0.206009226	-0.031049257	0.801870706
Smyd5	0.318416938	0.063190777	1.147605513	1.58E-36	1.46602245	3.96E-52
Snai1	0.236997623	0.86155491	-1.233577381	0.028966007	-0.996579757	0.098055537
Snai2	0.186337012	0.836363871	2.797948569	1.25E-16	2.98428558	1.08E-15
Snai3	-1.585316176	NA	0.155725423	0.935663022	-1.429590753	0.328574032
Snap23	-0.108319493	0.534816525	0.024634213	0.819102954	-0.08368528	0.389449335
Snap25	-0.117203193	0.553695359	0.055802063	0.623097727	-0.06140113	0.591187857
Snap29	-0.104695863	0.555368503	0.134935042	0.132226525	0.03023918	0.778214911
Snap47	0.119467505	0.368026345	0.194860606	0.003889099	0.314328111	4.61E-06
Snap91	0.244698391	0.358289422	-0.118685306	0.453286085	0.126013085	0.433132256
Snapc1	-0.03695511	0.857110806	0.171855308	0.046019072	0.134900198	0.142109159
Snapc2	0.133093058	0.616640164	0.038939201	0.806402285	0.172032259	0.211224107
Snapc3	-0.176105056	0.550868013	0.181094122	0.245619877	0.004989065	0.980622575
Snapc4	0.013911323	0.946440485	0.386375885	5.25E-07	0.400287208	7.10E-07
Snapc5	0.137247707	0.691377687	-0.586056364	9.99E-05	-0.448808657	0.005423678
Snapin	0.182638108	0.341950974	-0.376709775	8.87E-05	-0.194071667	0.070522514
Snca	-0.287156157	0.458496458	0.411614469	0.035442238	0.124458312	0.593192972
Sncaip	-1.514996221	NA	-0.503817367	0.624189269	-2.018813588	0.023984313
Sncb	-0.109373747	0.692403992	-0.698555295	3.02E-09	-0.807929041	4.06E-11
Sncg	-2.465648836	0.219942672	0.109476375	0.937472297	-2.356172461	0.050492408
Snd1	0.311831686	0.001791627	0.112037245	0.086548484	0.42386893	6.80E-12
Sned1	-0.906794055	NA	-0.262074987	0.661926457	-1.168869041	0.042498287
Snf8	0.324126813	0.015418914	0.024909493	0.811399561	0.349036306	1.83E-05
Snhg1	0.306302281	0.302510532	1.976504008	2.09E-44	2.282806289	1.84E-51
Snhg10	-0.179986794	0.787747649	0.832994387	0.003042326	0.653007594	0.029537299
Snhg11	-0.708299291	0.057118884	-0.579314128	0.007520222	-1.287613419	2.42E-09
Snhg12	0.816891518	3.43E-05	1.988782032	2.70E-68	2.80567355	1.10E-110
Snhg14	0.078397417	0.927007153	-0.736519246	0.030140027	-0.65812183	0.0674589
Snhg17	0.200981717	0.46010834	1.379694939	1.11E-29	1.580676656	5.65E-33
Snhg18	0.561996733	0.026480696	0.510209057	0.00061824	1.07220579	4.09E-13
Snhg20	-0.049125024	0.901438123	-0.323096063	0.048090228	-0.372221088	0.025085597
Snhg3	-0.096233192	0.872971779	-0.049698341	0.876493044	-0.145931534	0.627339524
Snhg4	0.409741674	0.311352276	-0.189819183	0.438357421	0.219922491	0.36568576
Snhg5	0.207212939	0.512722276	1.49812527	4.27E-27	1.705338209	2.47E-29
Snhg6	0.751362748	0.015221688	0.970824865	3.45E-08	1.722187613	9.39E-21
Snhg7	-0.162956208	0.752923007	1.700324637	1.34E-15	1.537368429	1.22E-12
Snhg8	0.729182267	0.00121343	0.271519259	0.066154045	1.000701526	5.79E-13
Snhg9	1.92449376	NA	-1.751797014	0.039233008	0.172696745	0.83480473
Snip1	-0.173875003	0.406460147	0.251335151	0.018930769	0.077460147	0.542461181
Snn	-0.226651214	0.490851144	-0.7276269	1.58E-06	-0.954278113	4.18E-09
Snora16a	-0.79014558	NA	1.22550447	0.23875307	0.435358891	0.71834354
Snora17	1.724077674	NA	-0.816101047	0.592062855	0.907976627	0.521897722
Snora28	0.137227681	NA	0.420256117	0.671218204	0.557483798	0.560708268
Snora3	-2.27551376	NA	1.300923813	0.388128428	-0.974589947	0.505588328
Snora31	0.747487764	NA	0.722630461	0.582879116	1.470118225	0.315860423
Snora33	-3.889139789	NA	2.418400968	0.279427288	-1.47073882	0.47759219
Snora41	0.145134362	NA	-0.691198102	0.692252942	-0.54606374	0.731541664
Snora43	0.936304933	NA	-0.059372341	0.965199335	0.876932592	0.435469035
Snora44	-0.159536257	NA	0.020775317	0.991762718	-0.13876094	0.930529392
Snora52	-1.31218366	NA	0.20193259	0.893964066	-1.110251069	0.410450897
Snora61	-0.797282591	NA	0.141168222	0.904557608	-0.656114369	0.520581354
Snora64	-0.072717889	NA	0.823911763	0.28500373	0.751193873	0.359462068
Snora65	-0.832456528	NA	2.217188209	0.000949685	1.38473168	0.038724934
Snora68	-0.080436681	NA	-1.843205045	0.400233786	-1.923641726	0.421752791
Snora69	0.027919581	NA	0.269452374	0.944573256	0.297371955	0.930143786
Snora70	-0.361892983	NA	-0.335044095	0.651256422	-0.696937078	0.325307132
Snora75	2.100524769	NA	1.015191349	0.510125093	3.115716118	0.095470122
Snora78	-0.522267268	NA	-0.570761233	0.732409167	-1.093028501	0.566316914
Snora7a	-0.116213998	NA	0.859942219	0.482545813	0.74372822	0.529332853
Snora81	-0.509321103	NA	-0.039252	0.981539161	-0.548573103	0.721309157
Snord100	2.580489787	NA	-0.763587468	0.694776375	1.816902319	0.317948902
Snord104	0.591295954	0.500356307	-0.102314526	0.855144591	0.488981429	0.313796103
Snord12	2.738091539	NA	-1.090191018	0.602617302	1.647900521	0.463644651
Snord15b	4.101775978	NA	-1.366530848	0.362705511	2.73524513	0.145860926
Snord16a	-0.866526642	NA	0.120073572	0.970188143	-0.74645307	0.817910669
Snord19	-4.110606909	NA	2.417082728	0.192310263	-1.693524182	0.361891529
Snord2	0.326791474	NA	-0.585691909	0.589554661	-0.258900435	0.829676672
Snord22	0.749020128	NA	-0.018876326	0.982650015	0.730143803	0.318826582
Snord32a	-0.319210303	NA	0.514938822	0.890428853	0.195728519	0.957692003
Snord33	1.742878167	NA	1.31413132	0.388644534	3.057009487	0.069854534
Snord35b	0.608727774	NA	-0.009054131	0.99703843	0.599673642	0.776926404
Snord37	-2.373617094	NA	1.644225645	0.396141591	-0.729391449	0.707064792
Snord42b	-2.080125733	NA	2.740972825	0.251016718	0.660847092	0.799568987
Snord47	0.097048842	NA	-0.440024667	0.871486379	-0.342975824	0.895664294
Snord49a	1.371370837	NA	-0.098964603	0.960807695	1.272406234	0.563111595
Snord49b	-1.363719537	NA	2.407279309	0.069893231	1.043559772	0.492072617
Snord55	-0.285734721	NA	0.230803091	0.929129773	-0.05493163	0.98654977
Snord58b	-0.077400768	NA	2.328293077	0.424417285	2.25089231	0.478180936
Snord65	1.036302093	NA	-0.430448547	0.886867954	0.605853547	0.774945892
Snord69	-2.137867756	NA	0.853123338	0.730892838	-1.284744418	0.551051318
Snord72	3.179888294	NA	-2.965685905	0.156329832	0.214202389	0.922037987
Snord83b	-0.604822144	NA	1.067909097	0.670850166	0.463086953	0.827042643
Snord96a	0.450339907	NA	0.611813605	0.561919368	1.062153512	0.249048066
Snord99	-1.267832162	NA	1.82286046	0.359478902	0.555028298	0.782159398
Snph	-0.279093443	0.01317337	-0.352726201	4.77E-08	-0.631819643	3.87E-21
Snrk	-0.093124184	0.667487975	-0.298895474	0.002065046	-0.392019658	8.53E-05
Snrnp200	0.017608463	0.897593983	-0.196250732	0.000202434	-0.17864227	0.001502238
Snrnp25	0.77606788	0.007299106	-0.474567859	0.008490923	0.301500022	0.114866457
Snrnp27	0.114506315	0.538550686	-0.024473929	0.833162132	0.090032386	0.382177749
Snrnp35	0.131617611	0.701102028	0.075704338	0.689881457	0.207321949	0.228066159
Snrnp40	0.10523957	0.589487678	0.390870655	7.65E-06	0.496110226	5.75E-08
Snrnp48	-0.361138517	0.099222699	0.654052207	2.51E-08	0.292913689	0.028070248
Snrnp70	-0.026060721	0.862140105	0.062067667	0.372358741	0.036006946	0.631013283
Snrpa	-0.107564045	0.559916636	0.7362283	1.22E-19	0.628664255	3.94E-13
Snrpa1	0.010299235	0.973574525	0.253235329	0.029155951	0.263534564	0.029158704
Snrpb	0.348436374	0.01194498	0.13758037	0.124899622	0.486016744	6.76E-09
Snrpb2	-0.064845952	0.857110806	0.146761952	0.379293155	0.081916	0.649401731
Snrpc	0.474554485	0.002946658	0.223674454	0.026930427	0.698228939	8.84E-13
Snrpd1	0.239243075	0.236609417	0.07990507	0.534782674	0.319148145	0.004522963
Snrpd2	0.469063451	0.004757822	-0.256323732	0.013497039	0.21273972	0.051320136
Snrpd3	0.371345623	0.014206381	0.07699721	0.472660346	0.448342833	1.01E-06
Snrpe	0.0015776	0.996287958	0.109193095	0.467059334	0.110770695	0.461393686
Snrpf	0.448407771	0.00844389	-0.007479834	0.958108928	0.440927937	2.60E-05
Snrpg	0.313094412	0.302637435	0.123601669	0.51398106	0.436696081	0.007826576
Snta1	0.89730909	0.002559603	-0.144304702	0.500108638	0.753004387	7.07E-05
Sntb1	1.163899643	NA	-1.741068012	0.087993004	-0.577168369	0.645881344
Sntb2	-0.134272244	0.638065557	0.430098814	0.000837687	0.29582657	0.034818857
Sntg1	0.192383679	0.494580569	-0.048670756	0.783258766	0.143712923	0.36287828
Sntg2	-0.136290681	0.877940695	1.747396889	3.72E-07	1.611106208	9.82E-06
Snupn	0.137867981	0.603967505	0.499553453	2.52E-05	0.637421434	3.48E-07
Snw1	0.01041502	0.964675321	0.186966819	0.036290652	0.197381839	0.033972119
Snx1	0.125566625	0.326442759	0.228273496	0.000429874	0.353840122	9.89E-08
Snx10	0.068311615	0.70531449	0.853336421	4.02E-31	0.921648036	2.37E-31
Snx11	0.290363588	0.067382036	0.130552572	0.189740515	0.420916159	5.68E-06
Snx12	0.16396639	0.235310771	-0.093018267	0.259124338	0.070948123	0.409869362
Snx13	-0.105445735	0.617472171	0.009949012	0.939739194	-0.095496723	0.402807338
Snx14	0.079086901	0.637068939	0.088771099	0.303856031	0.167858	0.041631852
Snx15	0.095650909	0.572754924	-0.16674374	0.042422912	-0.071092831	0.45207342
Snx16	0.075729932	0.800693563	0.763672245	9.12E-11	0.839402177	3.23E-11
Snx17	0.076093135	0.620734209	0.427539576	1.73E-10	0.503632711	1.00E-12
Snx18	-0.166230305	0.275497792	0.21679129	0.006895596	0.050560985	0.609689544
Snx19	0.09406405	0.491338119	0.182011398	0.006320083	0.276075447	4.95E-05
Snx2	0.111470727	0.4869659	0.071955842	0.426591775	0.183426569	0.028733339
Snx20	0.135513773	NA	0.336204671	0.733244779	0.471718444	0.610221415
Snx21	0.024459141	0.930355462	-0.087139035	0.49168518	-0.062679894	0.637004934
Snx22	1.614787029	0.394857051	0.940397815	0.401416216	2.555184844	0.010338067
Snx24	-0.259091029	0.201939043	0.020949123	0.8843442	-0.238141906	0.044706078
Snx25	0.085144769	0.603532166	-0.464354383	7.89E-11	-0.379209614	8.92E-07
Snx27	-0.140824644	0.333481194	-0.285139334	9.25E-05	-0.425963977	1.56E-08
Snx29	-0.01768102	0.965263391	-0.311484739	0.04369164	-0.329165759	0.045986392
Snx3	0.206218276	0.092126172	-0.086607825	0.263906073	0.119610451	0.118419216
Snx30	-0.155829745	0.209465176	-0.175038426	0.00936437	-0.33086817	9.94E-07
Snx32	0.120001809	0.551767745	0.902005361	6.68E-24	1.02200717	2.24E-28
Snx33	0.345426062	0.07894915	1.441177631	3.01E-45	1.786603693	1.35E-58
Snx4	-0.014153508	0.949490146	-0.344617759	4.01E-05	-0.358771267	4.56E-05
Snx5	-0.051005442	0.768499197	0.094945079	0.245179248	0.043939637	0.629052192
Snx6	-0.128368797	0.512244845	0.104186559	0.328822287	-0.024182238	0.844411426
Snx7	0.357859434	0.165193946	-0.029589258	0.872976823	0.328270176	0.03056223
Snx8	0.281701869	0.080085038	0.123351453	0.22246547	0.405053322	1.62E-05
Snx9	0.094466223	0.590729932	-0.085377966	0.361592006	0.009088257	0.934130584
Soat1	-0.181273233	0.330713205	-0.67228038	1.08E-13	-0.853553613	1.70E-19
Soat2	1.407161868	0.006464221	1.857983083	8.89E-12	3.265144952	6.23E-23
Sobp	-0.390591553	0.004325978	-0.501268668	2.26E-10	-0.891860221	3.97E-27
Socs1	1.029169589	0.208747793	0.754575956	0.095412269	1.783745545	0.000118783
Socs2	-0.235121177	0.618842953	0.19942971	0.427824081	-0.035691467	0.901578018
Socs3	0.024265827	0.974989081	0.50829731	0.089053114	0.532563137	0.085676146
Socs4	-0.1936091	0.43976376	0.320211802	0.010307538	0.126602702	0.383033737
Socs5	-0.283525645	0.054820788	0.386972584	2.55E-06	0.103446938	0.290144161
Socs6	0.037692897	0.869398911	0.205045443	0.03190542	0.24273834	0.014045323
Socs7	-0.127490278	0.359470048	0.228417963	0.001163683	0.100927685	0.20695407
Sod1	0.550689814	1.38E-06	-0.0726776	0.400879273	0.478012214	1.78E-10
Sod2	0.078397769	0.588393746	-0.072232977	0.348156024	0.006164792	0.945748405
Sod3	-0.203701999	0.818269352	-0.111054676	0.808957746	-0.314756675	0.483513092
Soga1	-0.194845694	0.281813475	-0.619981174	3.74E-12	-0.814826867	4.30E-18
Soga3	0.059019384	0.828263532	-0.296027549	0.008168647	-0.237008165	0.049496335
Son	-0.278408452	0.027481272	-0.235158744	0.001457733	-0.513567196	5.40E-12
Sorbs1	-0.237651407	0.27869082	-0.22053701	0.065145929	-0.458188416	0.000117923
Sorbs2	-0.550389679	1.72E-08	-0.750403828	1.36E-35	-1.300793507	4.53E-93
Sorbs3	-1.10410005	0.004454307	-0.652232187	0.00565278	-1.756332237	1.88E-13
Sorcs1	-1.282228994	0.16593647	-0.434133822	0.446669604	-1.716362816	0.001544389
Sorcs2	-0.965071976	0.064791991	-0.214426733	0.54883272	-1.17949871	0.000137759
Sorcs3	-1.063605845	NA	1.863006175	0.259780846	0.79940033	0.697054945
Sord	0.03884652	0.914180401	-0.854558376	1.08E-10	-0.815711856	7.08E-09
Sorl1	-0.406362098	0.330463923	-0.237739895	0.328919654	-0.644101993	0.004275411
Sort1	-0.316851138	0.000184011	-0.467172483	9.93E-21	-0.784023621	3.78E-50
Sos1	-0.333354984	0.023814924	0.113488666	0.241063367	-0.219866318	0.018403769
Sos2	-0.2649186	0.056690539	0.345978092	7.63E-06	0.081059492	0.389275412
Sowaha	0.404711697	0.227862671	0.002669839	0.992052817	0.407381536	0.034175413
Sowahb	0.127432167	0.686747627	0.124727919	0.444218997	0.252160086	0.105091432
Sowahc	0.2171313	0.118424841	0.002506777	0.981539161	0.219638077	0.007306467
Sox10	-3.038067253	NA	2.337961285	0.077159757	-0.700105968	0.637059125
Sox11	0.014727276	NA	0.633563778	0.439427337	0.648291055	0.417617854
Sox12	0.051831163	0.82253373	-0.346036939	0.000206035	-0.294205776	0.003040638
Sox13	-0.297825938	0.22156134	-0.56104055	8.29E-06	-0.858866487	4.22E-11
Sox15	1.993126107	NA	0.272656367	0.920661006	2.265782474	0.422376844
Sox17	-1.203403422	0.160274172	-0.968558102	0.041281428	-2.171961524	8.73E-06
Sox18	0.095904551	0.909064548	-2.840326258	1.54E-19	-2.744421706	9.13E-18
Sox2	0.644519714	NA	0.269450296	0.952776754	0.91397001	0.830777574
Sox30	1.27709637	NA	0.277149197	0.765026324	1.554245567	0.065042165
Sox4	-0.152741569	0.494437089	-1.081907346	9.33E-28	-1.234648915	2.40E-30
Sox5	-0.24654752	0.735194575	-1.676927232	2.32E-08	-1.923474753	2.07E-09
Sox6	-0.760365569	0.430921704	0.217460145	0.71166514	-0.542905425	0.335934149
Sox7	-1.385233381	0.007394383	-0.658393524	0.036179387	-2.043626905	2.71E-10
Sox8	0.463318823	NA	2.309424848	0.233828323	2.772743671	0.206115377
Sox9	-1.904862314	NA	-0.159360322	0.879556844	-2.064222636	0.038092568
Sp1	-0.429806691	0.001250969	0.384455319	1.26E-06	-0.045351372	0.660362144
Sp100	-1.15125264	NA	-0.592912441	0.50910852	-1.744165081	0.055287951
Sp110	3.172462957	NA	-3.457437952	0.035854466	-0.284974995	0.826798706
Sp140	-1.366419954	NA	1.065519287	0.278766507	-0.300900666	0.779287888
Sp2	-0.106433606	0.668598943	0.452165332	2.40E-05	0.345731726	0.003399994
Sp3	-0.272914952	0.076597072	0.026576091	0.815092084	-0.246338861	0.008335257
Sp3os	-0.101057301	0.866591134	-0.046335455	0.885473546	-0.147392755	0.623928077
Sp4	-0.177224369	0.310198576	-0.088557552	0.389220305	-0.265781921	0.005591064
Sp6	0.245363919	0.702068992	-0.274343574	0.40603065	-0.028979655	0.939247935
Sp8	1.095122806	NA	4.182324578	0.017038524	5.277447384	0.003759657
Spa17	-0.038194744	0.933339619	-0.661702587	0.000123687	-0.69989733	7.05E-05
Spaca1	0.601431209	0.563140325	-0.768566136	0.148146573	-0.167134927	0.789574772
